epoch,total_loss,bce,kld,val_loss,val_bce,val_kld,beta
259,84.46835364593319,53.54596906790704,61.844770326204824,88.19370797964243,57.22968429174178,61.92804894080529,0.5
260,84.40257043194917,53.48230074080953,61.840539686518945,88.20919252053285,57.54903822678786,61.32030584873297,0.5
261,84.42026407440747,53.51448162055454,61.81156481409366,88.24958840394632,57.786545582306694,60.92608251327123,0.5
262,84.43030075354079,53.51876302145742,61.82307649390098,88.3249758206881,57.62644215119191,61.397064208984375,0.5
263,84.7505442613473,53.83845211099262,61.824184675158165,88.33516908303285,57.79405212402344,61.08223391801883,0.5
264,84.1582458121645,53.26256041731571,61.79137064927926,88.51242378430489,57.856934376252006,61.31097764235277,0.5
265,84.4223928159,53.5236602736397,61.797465716402954,88.39975288586739,57.36456064077524,62.070385272686295,0.5
266,84.42501484689537,53.50490841543748,61.840213424589,88.17322794596355,57.28191121419271,61.782633463541664,0.5
267,84.25258294790069,53.3614371364102,61.78229124853216,88.41349283854167,57.5401842166216,61.74661724384014,0.5
268,84.2819033663697,53.36872288054484,61.826360456782616,88.05099800305489,57.29597512269631,61.51004536946615,0.5
269,84.23815814995326,53.34060961483446,61.795096204324736,88.61167907714844,57.699355296599556,61.82464951735277,0.5
270,84.52148835351862,53.62230696414877,61.798362310678684,88.47925978440504,57.67855130709135,61.60141343336839,0.5
271,84.21765646905256,53.3124802946313,61.81035253606691,88.44142698630309,57.35430908203125,62.17423619979467,0.5
272,84.35038649670186,53.470095628609684,61.760580987286716,88.30095496544472,57.65437629895332,61.29315576797877,0.5
273,84.2744141561122,53.3796584708559,61.78951050459973,88.35166344275841,57.53610072991787,61.63112542568109,0.5
274,84.3473129272461,53.46475168239851,61.765122021634156,88.32216155223357,57.53340892302684,61.57750486716246,0.5
275,84.27089981359939,53.394334149506925,61.75313165582762,88.38930139786157,57.697588798327324,61.38342872032752,0.5
276,84.41953141850196,53.543722749487756,61.75161686996741,88.42907871344151,57.9127432016226,61.03266984988482,0.5
277,84.41105974817569,53.53654894214466,61.74902254818407,88.17508834447617,57.60230000813802,61.14557589017428,0.5
278,84.31072338080845,53.445265366255875,61.73091565465634,88.4500974997496,57.55340850047576,61.79337721604567,0.5
279,84.20788237214819,53.336861475845055,61.74204181600933,88.25333424103566,57.51931567069812,61.468035575671074,0.5
280,84.28297012422713,53.39659390127732,61.772751416165406,88.25803629557292,57.743243095202324,61.02958483573718,0.5
281,84.66388023704107,53.78608097474268,61.755597962923574,88.17684467022235,57.527961926582535,61.29776392227564,0.5
282,84.45229952759539,53.59126506407568,61.72206939510041,88.30691919571314,57.54972800230369,61.514383951822914,0.5
283,84.36156599360741,53.48563523087765,61.7518605425314,88.61021305964543,57.877086150340546,61.46625264485677,0.5
284,84.53238088221637,53.683673460790715,61.697415568345896,88.1164809006911,57.46897888183594,61.29500129895332,0.5
285,84.25370723045677,53.39163938182995,61.72413614191161,88.16419748159555,57.511170216095756,61.306054139748596,0.5
286,84.6257127633124,53.761046825011086,61.729331548959934,88.29598607772436,57.48662821451823,61.61871377015725,0.5
287,84.6369103273731,53.771417676305475,61.73098492768644,88.28745484963441,57.36512638972356,61.84465574606871,0.5
288,84.67886689542993,53.8162348460566,61.72526414555275,88.1306911370693,57.59607324844752,61.069237733498596,0.5
289,84.47619422959404,53.60881655640397,61.734755861247244,88.52525564340445,57.87734202849559,61.295826056064705,0.5
290,84.47449259377696,53.612622571137784,61.72373988145699,88.30376884264824,57.534920716897034,61.53769703400441,0.5
291,84.64432787748933,53.7876339777847,61.71338644203233,88.31647432767429,57.63419048602764,61.36456807454427,0.5
292,84.36334593603216,53.515076268670015,61.696539381530386,87.98648266914563,57.26609137119391,61.440778292142426,0.5
293,84.24272258735142,53.394323828761564,61.6967971427309,88.29125741811899,57.79841574644431,60.985680995843346,0.5
294,84.51630322040955,53.655999634163514,61.720606938461586,88.54834532126402,58.063397921048676,60.969897930438705,0.5
295,84.38551227592983,53.53088781438722,61.70924817418759,88.18163397373297,57.53153170072115,61.30020493727464,0.5
296,84.41523232489276,53.57142611076495,61.68761179637324,88.09854517227564,57.29963058080428,61.59783035669572,0.5
297,84.3610572580911,53.50536660036426,61.711380964407894,88.28896155724159,57.64934559357472,61.27923075358073,0.5
298,84.38039393512749,53.547134165383554,61.666518977814654,88.40552109938402,57.62244356595553,61.56615584935897,0.5
299,84.46413089307539,53.62120088916615,61.68586066310391,88.24852733122997,57.68209721491887,61.1328610151242,0.5
300,84.22398016057863,53.379223057097455,61.68951462821727,88.38251084547777,57.727598923903244,61.30982423440004,0.5
301,84.47304080892926,53.62925128117661,61.68757844702598,88.55827331542969,57.535877325595955,62.04479276216947,0.5
302,84.24195744801153,53.40811695496729,61.66768171158305,88.34058321439304,57.672107794345955,61.33695279634916,0.5
